angle,curLapTime,damage,distFromStart,distRaced,fuel,gear,lastLapTime,opponents,racePos,rpm,speedX,speedY,speedZ,track,trackPos,wheelSpinVel,z,focus,x,y,roll,pitch,yaw,speedGlobalX,speedGlobalY,accel,brake,gas,clutch,gear,steer,focus,meta[0.5014230807405572],[],[],[],[],[],[0.2857142857142857],[],[],[],[0.09424779999999999],[0.5000005143366667],[0.5008333341905611],[],"[[0.041668699999999996, 0.0430461, 0.047526849999999995, 0.05719249999999999, 0.0788785, 0.11234000000000001, 0.144325, 0.20403749999999998, 0.358036, 1.005, 0.2543275, 0.1105665, 0.0748105, 0.057811999999999995, 0.04123585, 0.030726399999999997, 0.026067999999999997, 0.02393615, 0.02333315]]",[0.48333185],"[[0.5, 0.5, 0.5, 0.5]]",[],"[[-90, -45, 0, 45, 90]]",[],[],[],[],[],[],[],[0.1],[0],[0.55],[0],[0.2857142857142857],[0.5],"[[-90, -45, 0, 45, 90]]",[0]
[0.5014230807405572],[],[],[],[],[],[0.2857142857142857],[],[],[],[0.095708],[0.5000005143366667],[0.5008333341905611],[],"[[0.041668699999999996, 0.0430461, 0.047526849999999995, 0.05719249999999999, 0.0788785, 0.11234000000000001, 0.144325, 0.20403749999999998, 0.358036, 1.005, 0.2543275, 0.1105665, 0.0748105, 0.057811999999999995, 0.04123585, 0.030726399999999997, 0.026067999999999997, 0.02393615, 0.02333315]]",[0.48333185],"[[0.5, 0.5, 0.5, 0.5]]",[],"[[-90, -45, 0, 45, 90]]",[],[],[],[],[],[],[],[0],[0],[0.5],[0],[0.2857142857142857],[0.5],"[[-90, -45, 0, 45, 90]]",[0]
[0.5014230807405572],[],[],[],[],[],[0.2857142857142857],[],[],[],[0.0957001],[0.5000005143366667],[0.5008333341905611],[],"[[0.041668699999999996, 0.0430461, 0.047526849999999995, 0.05719249999999999, 0.0788785, 0.11234000000000001, 0.144325, 0.20403749999999998, 0.358036, 1.005, 0.2543275, 0.1105665, 0.0748105, 0.057811999999999995, 0.04123585, 0.030726399999999997, 0.026067999999999997, 0.02393615, 0.02333315]]",[0.48333185],"[[0.5, 0.5, 0.5, 0.5]]",[],"[[-90, -45, 0, 45, 90]]",[],[],[],[],[],[],[],[0],[0],[0.5],[0],[0.2857142857142857],[0.5],"[[-90, -45, 0, 45, 90]]",[0]
[0.5014230807405572],[],[],[],[],[],[0.2857142857142857],[],[],[],[0.0956924],[0.5000005143366667],[0.5008333341905611],[],"[[0.041668699999999996, 0.0430461, 0.047526849999999995, 0.05719249999999999, 0.0788785, 0.11234000000000001, 0.144325, 0.20403749999999998, 0.358036, 1.005, 0.2543275, 0.1105665, 0.0748105, 0.057811999999999995, 0.04123585, 0.030726399999999997, 0.026067999999999997, 0.02393615, 0.02333315]]",[0.48333185],"[[0.5, 0.5, 0.5, 0.5]]",[],"[[-90, -45, 0, 45, 90]]",[],[],[],[],[],[],[],[0],[0],[0.5],[0],[0.2857142857142857],[0.5],"[[-90, -45, 0, 45, 90]]",[0]
[0.5014230807405572],[],[],[],[],[],[0.2857142857142857],[],[],[],[0.0956847],[0.5000005143366667],[0.5008333341905611],[],"[[0.041668699999999996, 0.0430461, 0.047526849999999995, 0.05719249999999999, 0.0788785, 0.11234000000000001, 0.144325, 0.20403749999999998, 0.358036, 1.005, 0.2543275, 0.1105665, 0.0748105, 0.057811999999999995, 0.04123585, 0.030726399999999997, 0.026067999999999997, 0.02393615, 0.02333315]]",[0.48333185],"[[0.5, 0.5, 0.5, 0.5]]",[],"[[-90, -45, 0, 45, 90]]",[],[],[],[],[],[],[],[0],[0],[0.5],[0],[0.2857142857142857],[0.5],"[[-90, -45, 0, 45, 90]]",[0]
[0.5014230807405572],[],[],[],[],[],[0.2857142857142857],[],[],[],[0.095677],[0.5000005143366667],[0.5008333341905611],[],"[[0.041668699999999996, 0.0430461, 0.047526849999999995, 0.05719249999999999, 0.0788785, 0.11234000000000001, 0.144325, 0.20403749999999998, 0.358036, 1.005, 0.2543275, 0.1105665, 0.0748105, 0.057811999999999995, 0.04123585, 0.030726399999999997, 0.026067999999999997, 0.02393615, 0.02333315]]",[0.48333185],"[[0.5, 0.5, 0.5, 0.5]]",[],"[[-90, -45, 0, 45, 90]]",[],[],[],[],[],[],[],[0],[0],[0.5],[0],[0.2857142857142857],[0.5],"[[-90, -45, 0, 45, 90]]",[0]
[0.5014230807405572],[],[],[],[],[],[0.2857142857142857],[],[],[],[0.0956693],[0.5000005143366667],[0.5008333341905611],[],"[[0.041668699999999996, 0.0430461, 0.047526849999999995, 0.05719249999999999, 0.0788785, 0.11234000000000001, 0.144325, 0.20403749999999998, 0.358036, 1.005, 0.2543275, 0.1105665, 0.0748105, 0.057811999999999995, 0.04123585, 0.030726399999999997, 0.026067999999999997, 0.02393615, 0.02333315]]",[0.48333185],"[[0.5, 0.5, 0.5, 0.5]]",[],"[[-90, -45, 0, 45, 90]]",[],[],[],[],[],[],[],[0],[0],[0.5],[0],[0.2857142857142857],[0.5],"[[-90, -45, 0, 45, 90]]",[0]
[0.5014230807405572],[],[],[],[],[],[0.2857142857142857],[],[],[],[0.0956617],[0.5000005143366667],[0.5008333341905611],[],"[[0.041668699999999996, 0.0430461, 0.047526849999999995, 0.05719249999999999, 0.0788785, 0.11234000000000001, 0.144325, 0.20403749999999998, 0.358036, 1.005, 0.2543275, 0.1105665, 0.0748105, 0.057811999999999995, 0.04123585, 0.030726399999999997, 0.026067999999999997, 0.02393615, 0.02333315]]",[0.48333185],"[[0.5, 0.5, 0.5, 0.5]]",[],"[[-90, -45, 0, 45, 90]]",[],[],[],[],[],[],[],[0],[0],[0.5],[0],[0.2857142857142857],[0.5],"[[-90, -45, 0, 45, 90]]",[0]
[0.5014230807405572],[],[],[],[],[],[0.2857142857142857],[],[],[],[0.09565420000000001],[0.5000005143366667],[0.5008333341905611],[],"[[0.041668699999999996, 0.0430461, 0.047526849999999995, 0.05719249999999999, 0.0788785, 0.11234000000000001, 0.144325, 0.20403749999999998, 0.358036, 1.005, 0.2543275, 0.1105665, 0.0748105, 0.057811999999999995, 0.04123585, 0.030726399999999997, 0.026067999999999997, 0.02393615, 0.02333315]]",[0.48333185],"[[0.5, 0.5, 0.5, 0.5]]",[],"[[-90, -45, 0, 45, 90]]",[],[],[],[],[],[],[],[0],[0],[0.5],[0],[0.2857142857142857],[0.5],"[[-90, -45, 0, 45, 90]]",[0]
[0.5014230807405572],[],[],[],[],[],[0.2857142857142857],[],[],[],[0.0956466],[0.5000005143366667],[0.5008333341905611],[],"[[0.041668699999999996, 0.0430461, 0.047526849999999995, 0.05719249999999999, 0.0788785, 0.11234000000000001, 0.144325, 0.20403749999999998, 0.358036, 1.005, 0.2543275, 0.1105665, 0.0748105, 0.057811999999999995, 0.04123585, 0.030726399999999997, 0.026067999999999997, 0.02393615, 0.02333315]]",[0.48333185],"[[0.5, 0.5, 0.5, 0.5]]",[],"[[-90, -45, 0, 45, 90]]",[],[],[],[],[],[],[],[0],[0],[0.5],[0],[0.2857142857142857],[0.5],"[[-90, -45, 0, 45, 90]]",[0]
[0.5014230807405572],[],[],[],[],[],[0.2857142857142857],[],[],[],[0.09563920000000001],[0.5000005143366667],[0.5008333341905611],[],"[[0.041668699999999996, 0.0430461, 0.047526849999999995, 0.05719249999999999, 0.0788785, 0.11234000000000001, 0.144325, 0.20403749999999998, 0.358036, 1.005, 0.2543275, 0.1105665, 0.0748105, 0.057811999999999995, 0.04123585, 0.030726399999999997, 0.026067999999999997, 0.02393615, 0.02333315]]",[0.48333185],"[[0.5, 0.5, 0.5, 0.5]]",[],"[[-90, -45, 0, 45, 90]]",[],[],[],[],[],[],[],[0],[0],[0.5],[0],[0.2857142857142857],[0.5],"[[-90, -45, 0, 45, 90]]",[0]
[0.5014230807405572],[],[],[],[],[],[0.2857142857142857],[],[],[],[0.0956317],[0.5000005143366667],[0.5008333341905611],[],"[[0.041668699999999996, 0.0430461, 0.047526849999999995, 0.05719249999999999, 0.0788785, 0.11234000000000001, 0.144325, 0.20403749999999998, 0.358036, 1.005, 0.2543275, 0.1105665, 0.0748105, 0.057811999999999995, 0.04123585, 0.030726399999999997, 0.026067999999999997, 0.02393615, 0.02333315]]",[0.48333185],"[[0.5, 0.5, 0.5, 0.5]]",[],"[[-90, -45, 0, 45, 90]]",[],[],[],[],[],[],[],[0],[0],[0.5],[0],[0.2857142857142857],[0.5],"[[-90, -45, 0, 45, 90]]",[0]
[0.5014230807405572],[],[],[],[],[],[0.2857142857142857],[],[],[],[0.09562430000000001],[0.5000005143366667],[0.5008333341905611],[],"[[0.041668699999999996, 0.0430461, 0.047526849999999995, 0.05719249999999999, 0.0788785, 0.11234000000000001, 0.144325, 0.20403749999999998, 0.358036, 1.005, 0.2543275, 0.1105665, 0.0748105, 0.057811999999999995, 0.04123585, 0.030726399999999997, 0.026067999999999997, 0.02393615, 0.02333315]]",[0.48333185],"[[0.5, 0.5, 0.5, 0.5]]",[],"[[-90, -45, 0, 45, 90]]",[],[],[],[],[],[],[],[0],[0],[0.5],[0],[0.2857142857142857],[0.5],"[[-90, -45, 0, 45, 90]]",[0]
[0.5014230807405572],[],[],[],[],[],[0.2857142857142857],[],[],[],[0.095617],[0.5000005143366667],[0.5008333341905611],[],"[[0.041668699999999996, 0.0430461, 0.047526849999999995, 0.05719249999999999, 0.0788785, 0.11234000000000001, 0.144325, 0.20403749999999998, 0.358036, 1.005, 0.2543275, 0.1105665, 0.0748105, 0.057811999999999995, 0.04123585, 0.030726399999999997, 0.026067999999999997, 0.02393615, 0.02333315]]",[0.48333185],"[[0.5, 0.5, 0.5, 0.5]]",[],"[[-90, -45, 0, 45, 90]]",[],[],[],[],[],[],[],[0],[0],[0.5],[0],[0.2857142857142857],[0.5],"[[-90, -45, 0, 45, 90]]",[0]
[0.5014230807405572],[],[],[],[],[],[0.2857142857142857],[],[],[],[0.0956096],[0.5000005143366667],[0.5008333341905611],[],"[[0.041668699999999996, 0.0430461, 0.047526849999999995, 0.05719249999999999, 0.0788785, 0.11234000000000001, 0.144325, 0.20403749999999998, 0.358036, 1.005, 0.2543275, 0.1105665, 0.0748105, 0.057811999999999995, 0.04123585, 0.030726399999999997, 0.026067999999999997, 0.02393615, 0.02333315]]",[0.48333185],"[[0.5, 0.5, 0.5, 0.5]]",[],"[[-90, -45, 0, 45, 90]]",[],[],[],[],[],[],[],[0],[0],[0.5],[0],[0.2857142857142857],[0.5],"[[-90, -45, 0, 45, 90]]",[0]
[0.5014230807405572],[],[],[],[],[],[0.2857142857142857],[],[],[],[0.0956024],[0.5000005143366667],[0.5008333341905611],[],"[[0.041668699999999996, 0.0430461, 0.047526849999999995, 0.05719249999999999, 0.0788785, 0.11234000000000001, 0.144325, 0.20403749999999998, 0.358036, 1.005, 0.2543275, 0.1105665, 0.0748105, 0.057811999999999995, 0.04123585, 0.030726399999999997, 0.026067999999999997, 0.02393615, 0.02333315]]",[0.48333185],"[[0.5, 0.5, 0.5, 0.5]]",[],"[[-90, -45, 0, 45, 90]]",[],[],[],[],[],[],[],[0],[0],[0.5],[0],[0.2857142857142857],[0.5],"[[-90, -45, 0, 45, 90]]",[0]
[0.5014230807405572],[],[],[],[],[],[0.2857142857142857],[],[],[],[0.0955951],[0.5000005143366667],[0.5008333341905611],[],"[[0.041668699999999996, 0.0430461, 0.047526849999999995, 0.05719249999999999, 0.0788785, 0.11234000000000001, 0.144325, 0.20403749999999998, 0.358036, 1.005, 0.2543275, 0.1105665, 0.0748105, 0.057811999999999995, 0.04123585, 0.030726399999999997, 0.026067999999999997, 0.02393615, 0.02333315]]",[0.48333185],"[[0.5, 0.5, 0.5, 0.5]]",[],"[[-90, -45, 0, 45, 90]]",[],[],[],[],[],[],[],[0],[0],[0.5],[0],[0.2857142857142857],[0.5],"[[-90, -45, 0, 45, 90]]",[0]
[0.5014230807405572],[],[],[],[],[],[0.2857142857142857],[],[],[],[0.0955879],[0.5000005143366667],[0.5008333341905611],[],"[[0.041668699999999996, 0.0430461, 0.047526849999999995, 0.05719249999999999, 0.0788785, 0.11234000000000001, 0.144325, 0.20403749999999998, 0.358036, 1.005, 0.2543275, 0.1105665, 0.0748105, 0.057811999999999995, 0.04123585, 0.030726399999999997, 0.026067999999999997, 0.02393615, 0.02333315]]",[0.48333185],"[[0.5, 0.5, 0.5, 0.5]]",[],"[[-90, -45, 0, 45, 90]]",[],[],[],[],[],[],[],[0],[0],[0.5],[0],[0.2857142857142857],[0.5],"[[-90, -45, 0, 45, 90]]",[0]
[0.5014230807405572],[],[],[],[],[],[0.2857142857142857],[],[],[],[0.0955807],[0.5000005143366667],[0.5008333341905611],[],"[[0.041668699999999996, 0.0430461, 0.047526849999999995, 0.05719249999999999, 0.0788785, 0.11234000000000001, 0.144325, 0.20403749999999998, 0.358036, 1.005, 0.2543275, 0.1105665, 0.0748105, 0.057811999999999995, 0.04123585, 0.030726399999999997, 0.026067999999999997, 0.02393615, 0.02333315]]",[0.48333185],"[[0.5, 0.5, 0.5, 0.5]]",[],"[[-90, -45, 0, 45, 90]]",[],[],[],[],[],[],[],[0],[0],[0.5],[0],[0.2857142857142857],[0.5],"[[-90, -45, 0, 45, 90]]",[0]
[0.5014230807405572],[],[],[],[],[],[0.2857142857142857],[],[],[],[0.0955736],[0.5000005143366667],[0.5008333341905611],[],"[[0.041668699999999996, 0.0430461, 0.047526849999999995, 0.05719249999999999, 0.0788785, 0.11234000000000001, 0.144325, 0.20403749999999998, 0.358036, 1.005, 0.2543275, 0.1105665, 0.0748105, 0.057811999999999995, 0.04123585, 0.030726399999999997, 0.026067999999999997, 0.02393615, 0.02333315]]",[0.48333185],"[[0.5, 0.5, 0.5, 0.5]]",[],"[[-90, -45, 0, 45, 90]]",[],[],[],[],[],[],[],[0],[0],[0.5],[0],[0.2857142857142857],[0.5],"[[-90, -45, 0, 45, 90]]",[0]
[0.5014230807405572],[],[],[],[],[],[0.2857142857142857],[],[],[],[0.0955665],[0.5000005143366667],[0.5008333341905611],[],"[[0.041668699999999996, 0.0430461, 0.047526849999999995, 0.05719249999999999, 0.0788785, 0.11234000000000001, 0.144325, 0.20403749999999998, 0.358036, 1.005, 0.2543275, 0.1105665, 0.0748105, 0.057811999999999995, 0.04123585, 0.030726399999999997, 0.026067999999999997, 0.02393615, 0.02333315]]",[0.48333185],"[[0.5, 0.5, 0.5, 0.5]]",[],"[[-90, -45, 0, 45, 90]]",[],[],[],[],[],[],[],[0],[0],[0.5],[0],[0.2857142857142857],[0.5],"[[-90, -45, 0, 45, 90]]",[0]
[0.5014230807405572],[],[],[],[],[],[0.2857142857142857],[],[],[],[0.0955595],[0.5000005143366667],[0.5008333341905611],[],"[[0.041668699999999996, 0.0430461, 0.047526849999999995, 0.05719249999999999, 0.0788785, 0.11234000000000001, 0.144325, 0.20403749999999998, 0.358036, 1.005, 0.2543275, 0.1105665, 0.0748105, 0.057811999999999995, 0.04123585, 0.030726399999999997, 0.026067999999999997, 0.02393615, 0.02333315]]",[0.48333185],"[[0.5, 0.5, 0.5, 0.5]]",[],"[[-90, -45, 0, 45, 90]]",[],[],[],[],[],[],[],[0],[0],[0.5],[0],[0.2857142857142857],[0.5],"[[-90, -45, 0, 45, 90]]",[0]
[0.5014230807405572],[],[],[],[],[],[0.2857142857142857],[],[],[],[0.0955525],[0.5000005143366667],[0.5008333341905611],[],"[[0.041668699999999996, 0.0430461, 0.047526849999999995, 0.05719249999999999, 0.0788785, 0.11234000000000001, 0.144325, 0.20403749999999998, 0.358036, 1.005, 0.2543275, 0.1105665, 0.0748105, 0.057811999999999995, 0.04123585, 0.030726399999999997, 0.026067999999999997, 0.02393615, 0.02333315]]",[0.48333185],"[[0.5, 0.5, 0.5, 0.5]]",[],"[[-90, -45, 0, 45, 90]]",[],[],[],[],[],[],[],[0],[0],[0.5],[0],[0.2857142857142857],[0.5],"[[-90, -45, 0, 45, 90]]",[0]
[0.5014230807405572],[],[],[],[],[],[0.2857142857142857],[],[],[],[0.0955455],[0.5000005143366667],[0.5008333341905611],[],"[[0.041668699999999996, 0.0430461, 0.047526849999999995, 0.05719249999999999, 0.0788785, 0.11234000000000001, 0.144325, 0.20403749999999998, 0.358036, 1.005, 0.2543275, 0.1105665, 0.0748105, 0.057811999999999995, 0.04123585, 0.030726399999999997, 0.026067999999999997, 0.02393615, 0.02333315]]",[0.48333185],"[[0.5, 0.5, 0.5, 0.5]]",[],"[[-90, -45, 0, 45, 90]]",[],[],[],[],[],[],[],[0],[0],[0.5],[0],[0.2857142857142857],[0.5],"[[-90, -45, 0, 45, 90]]",[0]
[0.5014230807405572],[],[],[],[],[],[0.2857142857142857],[],[],[],[0.0955386],[0.5000005143366667],[0.5008333341905611],[],"[[0.041668699999999996, 0.0430461, 0.047526849999999995, 0.05719249999999999, 0.0788785, 0.11234000000000001, 0.144325, 0.20403749999999998, 0.358036, 1.005, 0.2543275, 0.1105665, 0.0748105, 0.057811999999999995, 0.04123585, 0.030726399999999997, 0.026067999999999997, 0.02393615, 0.02333315]]",[0.48333185],"[[0.5, 0.5, 0.5, 0.5]]",[],"[[-90, -45, 0, 45, 90]]",[],[],[],[],[],[],[],[0],[0],[0.5],[0],[0.2857142857142857],[0.5],"[[-90, -45, 0, 45, 90]]",[0]
[0.5014230807405572],[],[],[],[],[],[0.2857142857142857],[],[],[],[0.0955317],[0.5000005143366667],[0.5008333341905611],[],"[[0.041668699999999996, 0.0430461, 0.047526849999999995, 0.05719249999999999, 0.0788785, 0.11234000000000001, 0.144325, 0.20403749999999998, 0.358036, 1.005, 0.2543275, 0.1105665, 0.0748105, 0.057811999999999995, 0.04123585, 0.030726399999999997, 0.026067999999999997, 0.02393615, 0.02333315]]",[0.48333185],"[[0.5, 0.5, 0.5, 0.5]]",[],"[[-90, -45, 0, 45, 90]]",[],[],[],[],[],[],[],[0],[0],[0.5],[0],[0.2857142857142857],[0.5],"[[-90, -45, 0, 45, 90]]",[0]
[0.5014230807405572],[],[],[],[],[],[0.2857142857142857],[],[],[],[0.0955248],[0.5000005143366667],[0.5008333341905611],[],"[[0.041668699999999996, 0.0430461, 0.047526849999999995, 0.05719249999999999, 0.0788785, 0.11234000000000001, 0.144325, 0.20403749999999998, 0.358036, 1.005, 0.2543275, 0.1105665, 0.0748105, 0.057811999999999995, 0.04123585, 0.030726399999999997, 0.026067999999999997, 0.02393615, 0.02333315]]",[0.48333185],"[[0.5, 0.5, 0.5, 0.5]]",[],"[[-90, -45, 0, 45, 90]]",[],[],[],[],[],[],[],[0],[0],[0.5],[0],[0.2857142857142857],[0.5],"[[-90, -45, 0, 45, 90]]",[0]
[0.5014230807405572],[],[],[],[],[],[0.2857142857142857],[],[],[],[0.09551799999999999],[0.5000005143366667],[0.5008333341905611],[],"[[0.041668699999999996, 0.0430461, 0.047526849999999995, 0.05719249999999999, 0.0788785, 0.11234000000000001, 0.144325, 0.20403749999999998, 0.358036, 1.005, 0.2543275, 0.1105665, 0.0748105, 0.057811999999999995, 0.04123585, 0.030726399999999997, 0.026067999999999997, 0.02393615, 0.02333315]]",[0.48333185],"[[0.5, 0.5, 0.5, 0.5]]",[],"[[-90, -45, 0, 45, 90]]",[],[],[],[],[],[],[],[0],[0],[0.5],[0],[0.2857142857142857],[0.5],"[[-90, -45, 0, 45, 90]]",[0]
[0.5014230807405572],[],[],[],[],[],[0.2857142857142857],[],[],[],[0.09551119999999999],[0.5000005143366667],[0.5008333341905611],[],"[[0.041668699999999996, 0.0430461, 0.047526849999999995, 0.05719249999999999, 0.0788785, 0.11234000000000001, 0.144325, 0.20403749999999998, 0.358036, 1.005, 0.2543275, 0.1105665, 0.0748105, 0.057811999999999995, 0.04123585, 0.030726399999999997, 0.026067999999999997, 0.02393615, 0.02333315]]",[0.48333185],"[[0.5, 0.5, 0.5, 0.5]]",[],"[[-90, -45, 0, 45, 90]]",[],[],[],[],[],[],[],[0],[0],[0.5],[0],[0.2857142857142857],[0.5],"[[-90, -45, 0, 45, 90]]",[0]
